acousticness,analysis_url,artist_name,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,track_popularity,type,uri,valence
0.749,https://api.spotify.com/v1/audio-analysis/4kDJ695S6bdOo9O9i2QgZp,Cormac Breatnach,19,0.608,322040,0.385,4kDJ695S6bdOo9O9i2QgZp,0.273,0,0.115,-12.574,1,0.0316,100.045,4,https://api.spotify.com/v1/tracks/4kDJ695S6bdOo9O9i2QgZp,"The Belles of Tipperary / Connie Connell's / Cooley's / Jennie, Tie the Bonnet (Medley)",9,audio_features,spotify:track:4kDJ695S6bdOo9O9i2QgZp,0.65
0.0443,https://api.spotify.com/v1/audio-analysis/6W7W0v0pNVh9I1TupwBgEl,Lasse Stefanz,60,0.592,216333,0.538,6W7W0v0pNVh9I1TupwBgEl,1.37E-05,8,0.174,-9.121,1,0.025,109.553,3,https://api.spotify.com/v1/tracks/6W7W0v0pNVh9I1TupwBgEl,Mama,6,audio_features,spotify:track:6W7W0v0pNVh9I1TupwBgEl,0.614
0.000179,https://api.spotify.com/v1/audio-analysis/6nWV9YM1plq3yQKKWQuG9S,Hyperactive,0,0.617,247385,0.856,6nWV9YM1plq3yQKKWQuG9S,0.235,8,0.192,-5.374,1,0.0363,130.028,4,https://api.spotify.com/v1/tracks/6nWV9YM1plq3yQKKWQuG9S,Megalovania,5,audio_features,spotify:track:6nWV9YM1plq3yQKKWQuG9S,0.328
0.262,https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng,Steppenwolf,65,0.439,212893,0.734,3lN8PP6R2IxbLP05QpYXng,0.333,2,0.244,-12.168,1,0.097,145.703,4,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,71,audio_features,spotify:track:3lN8PP6R2IxbLP05QpYXng,0.54
0.0256,https://api.spotify.com/v1/audio-analysis/5Tf6TmkHvFSsbkB1CLasr9,HipHop200,0,0.487,151747,0.946,5Tf6TmkHvFSsbkB1CLasr9,0,9,0.299,-4.208,0,0.342,80.01,3,https://api.spotify.com/v1/tracks/5Tf6TmkHvFSsbkB1CLasr9,Stress I'm Saloon,0,audio_features,spotify:track:5Tf6TmkHvFSsbkB1CLasr9,0.549
0.042,https://api.spotify.com/v1/audio-analysis/3OZVqx1YsqDDkxQ6TnmHtn,Cole Swindell,70,0.432,191907,0.738,3OZVqx1YsqDDkxQ6TnmHtn,0,2,0.119,-3.91,1,0.0309,153.712,4,https://api.spotify.com/v1/tracks/3OZVqx1YsqDDkxQ6TnmHtn,Ain't Worth the Whiskey,66,audio_features,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,0.503
0.793,https://api.spotify.com/v1/audio-analysis/3Q1C31o8JoHuojtb5rGK9v,Harry James,57,0.776,194747,0.142,3Q1C31o8JoHuojtb5rGK9v,0.000438,8,0.0971,-13.95,1,0.0336,109.28,4,https://api.spotify.com/v1/tracks/3Q1C31o8JoHuojtb5rGK9v,I'm Beginning to See the Light,20,audio_features,spotify:track:3Q1C31o8JoHuojtb5rGK9v,0.587
0.345,https://api.spotify.com/v1/audio-analysis/4i23kqv1hsrgN5PJYHsbzq,Butterfly Corpse,0,0.49,232600,0.55,4i23kqv1hsrgN5PJYHsbzq,0.605,7,0.0918,-7.195,1,0.0283,124.994,4,https://api.spotify.com/v1/tracks/4i23kqv1hsrgN5PJYHsbzq,Miners,0,audio_features,spotify:track:4i23kqv1hsrgN5PJYHsbzq,0.135
0.993,https://api.spotify.com/v1/audio-analysis/5OiPRqUz5t7pSkaQEoT7lL,Original Dixieland Jazz Band,31,0.493,186867,0.607,5OiPRqUz5t7pSkaQEoT7lL,0.908,3,0.373,-4.455,1,0.0429,124.98,4,https://api.spotify.com/v1/tracks/5OiPRqUz5t7pSkaQEoT7lL,Tiger Rag,0,audio_features,spotify:track:5OiPRqUz5t7pSkaQEoT7lL,0.879
0.167,https://api.spotify.com/v1/audio-analysis/2Oq7pSYimfePwxTvYC4Wl2,Moby,72,0.483,192693,0.459,2Oq7pSYimfePwxTvYC4Wl2,0.655,11,0.0858,-8.314,0,0.0326,91.789,4,https://api.spotify.com/v1/tracks/2Oq7pSYimfePwxTvYC4Wl2,One of These Mornings,44,audio_features,spotify:track:2Oq7pSYimfePwxTvYC4Wl2,0.0523
0.0706,https://api.spotify.com/v1/audio-analysis/6tO5bxNnMuh1c3cziSpecA,$uicideboy$,87,0.849,111020,0.648,6tO5bxNnMuh1c3cziSpecA,0.00636,7,0.0984,-6.188,1,0.0835,106.058,4,https://api.spotify.com/v1/tracks/6tO5bxNnMuh1c3cziSpecA,Paris,80,audio_features,spotify:track:6tO5bxNnMuh1c3cziSpecA,0.195
0.00458,https://api.spotify.com/v1/audio-analysis/3Qntjzw2xY1VDb6x808BPi,Steve Angello,61,0.659,306560,0.619,3Qntjzw2xY1VDb6x808BPi,0.972,0,0.0897,-7.389,1,0.05,128.015,4,https://api.spotify.com/v1/tracks/3Qntjzw2xY1VDb6x808BPi,SLVR,45,audio_features,spotify:track:3Qntjzw2xY1VDb6x808BPi,0.119
0.0296,https://api.spotify.com/v1/audio-analysis/3pFKRQ80Aibo1xKbQLdDvM,Elpresador,3,0.825,204808,0.581,3pFKRQ80Aibo1xKbQLdDvM,0.0314,8,0.106,-6.113,1,0.0945,149.986,4,https://api.spotify.com/v1/tracks/3pFKRQ80Aibo1xKbQLdDvM,No Limits,0,audio_features,spotify:track:3pFKRQ80Aibo1xKbQLdDvM,0.123
0.805,https://api.spotify.com/v1/audio-analysis/0NCjkJTdIHF7ESNLUJQHuV,Daniel O'Donnell,49,0.52,278200,0.323,0NCjkJTdIHF7ESNLUJQHuV,1.65E-05,7,0.165,-10.88,1,0.0272,98.97,3,https://api.spotify.com/v1/tracks/0NCjkJTdIHF7ESNLUJQHuV,The Mountains of Mourne,20,audio_features,spotify:track:0NCjkJTdIHF7ESNLUJQHuV,0.269
0.348,https://api.spotify.com/v1/audio-analysis/6JLP1BQhdXDe9WDje98HOF,Wheatus,63,0.5,265766,0.777,6JLP1BQhdXDe9WDje98HOF,0.0012,4,0.111,-7.452,1,0.0766,94.327,4,https://api.spotify.com/v1/tracks/6JLP1BQhdXDe9WDje98HOF,Teenage Dirtbag (2020),58,audio_features,spotify:track:6JLP1BQhdXDe9WDje98HOF,0.138
0.761,https://api.spotify.com/v1/audio-analysis/72Qo3U5apeuv91j9BEqJBM,Joji,84,0.403,164430,0.234,72Qo3U5apeuv91j9BEqJBM,0.0618,4,0.123,-17.865,1,0.0531,144.226,4,https://api.spotify.com/v1/tracks/72Qo3U5apeuv91j9BEqJBM,I Don't Wanna Waste My Time,69,audio_features,spotify:track:72Qo3U5apeuv91j9BEqJBM,0.13
0.678,https://api.spotify.com/v1/audio-analysis/1vbe9sh7U9vdMceAhitWr2,New Edition,59,0.614,297707,0.369,1vbe9sh7U9vdMceAhitWr2,0.00235,8,0.143,-15.182,1,0.0353,143.319,4,https://api.spotify.com/v1/tracks/1vbe9sh7U9vdMceAhitWr2,Can You Stand The Rain,66,audio_features,spotify:track:1vbe9sh7U9vdMceAhitWr2,0.733
0.0701,https://api.spotify.com/v1/audio-analysis/6VKuwQqIZUlRc4iiU41ihw,Tre Savage,50,0.772,160384,0.525,6VKuwQqIZUlRc4iiU41ihw,0,7,0.137,-10.609,1,0.13,122.005,4,https://api.spotify.com/v1/tracks/6VKuwQqIZUlRc4iiU41ihw,Starstruck,63,audio_features,spotify:track:6VKuwQqIZUlRc4iiU41ihw,0.332
0.256,https://api.spotify.com/v1/audio-analysis/2dXmoC1RdC3TPGWuOptmzB,The Pivot Tones,28,0.403,184342,0.697,2dXmoC1RdC3TPGWuOptmzB,1.26E-06,2,0.0884,-7.105,1,0.0494,75.941,3,https://api.spotify.com/v1/tracks/2dXmoC1RdC3TPGWuOptmzB,Damage Control,45,audio_features,spotify:track:2dXmoC1RdC3TPGWuOptmzB,0.466
0.199,https://api.spotify.com/v1/audio-analysis/2WPFpC4oQxjBpSgsCoQrCf,Bad Gyal,73,0.643,140587,0.785,2WPFpC4oQxjBpSgsCoQrCf,0,2,0.174,-3.95,1,0.201,191.898,4,https://api.spotify.com/v1/tracks/2WPFpC4oQxjBpSgsCoQrCf,Su Payita (Gramos),70,audio_features,spotify:track:2WPFpC4oQxjBpSgsCoQrCf,0.217
0.806,https://api.spotify.com/v1/audio-analysis/4HkdbNwumjDluwz6ub3c8g,Canyoneros,0,0.507,200072,0.562,4HkdbNwumjDluwz6ub3c8g,4.82E-05,7,0.289,-13.071,1,0.0349,139.229,4,https://api.spotify.com/v1/tracks/4HkdbNwumjDluwz6ub3c8g,Transformer,0,audio_features,spotify:track:4HkdbNwumjDluwz6ub3c8g,0.812
0.00116,https://api.spotify.com/v1/audio-analysis/4nIJUmcOt7qmvVWquYzync,WWE,68,0.63,235293,0.96,4nIJUmcOt7qmvVWquYzync,0.569,9,0.34,-7.179,1,0.0422,92.503,4,https://api.spotify.com/v1/tracks/4nIJUmcOt7qmvVWquYzync,Sable,18,audio_features,spotify:track:4nIJUmcOt7qmvVWquYzync,0.599
0.0916,https://api.spotify.com/v1/audio-analysis/5Zq6FFIVN7OCLnMtNomnJm,Alice Sweet Alice,0,0.373,248093,0.496,5Zq6FFIVN7OCLnMtNomnJm,0.000356,2,0.156,-6.159,0,0.0283,80.048,4,https://api.spotify.com/v1/tracks/5Zq6FFIVN7OCLnMtNomnJm,It's My Time,0,audio_features,spotify:track:5Zq6FFIVN7OCLnMtNomnJm,0.111
4.28E-05,https://api.spotify.com/v1/audio-analysis/3fbqRfChbrtlPOg1imoOsN,Post Profit,21,0.305,246336,0.979,3fbqRfChbrtlPOg1imoOsN,0.0221,9,0.0814,-3.846,1,0.0934,147.24,4,https://api.spotify.com/v1/tracks/3fbqRfChbrtlPOg1imoOsN,Smother!,24,audio_features,spotify:track:3fbqRfChbrtlPOg1imoOsN,0.3
0.13,https://api.spotify.com/v1/audio-analysis/4hbzuGPEbIdBcs9UvVd5L3,TV Themes,48,0.569,74640,0.408,4hbzuGPEbIdBcs9UvVd5L3,0.000731,0,0.512,-13.365,1,0.0342,123.667,4,https://api.spotify.com/v1/tracks/4hbzuGPEbIdBcs9UvVd5L3,Dallas - The Main Title Theme,0,audio_features,spotify:track:4hbzuGPEbIdBcs9UvVd5L3,0.826
0.756,https://api.spotify.com/v1/audio-analysis/24mj4ZzdRJOe4RayYUXiwV,Boybershop,0,0.608,87467,0.168,24mj4ZzdRJOe4RayYUXiwV,0,6,0.713,-27.915,1,0.733,56.654,4,https://api.spotify.com/v1/tracks/24mj4ZzdRJOe4RayYUXiwV,Spoken Introduction to 'Jewish Nursery Rhyme',0,audio_features,spotify:track:24mj4ZzdRJOe4RayYUXiwV,0.514
0.851,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,Bruno Mars,92,0.589,197470,0.389,7l1qvxWjxcKpB9PCtBuTbU,0,0,0.0772,-5.972,1,0.028,89.1,4,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,Count on Me,79,audio_features,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,0.501
0.9,https://api.spotify.com/v1/audio-analysis/1ffXsu4oJVgGNKIvZhuan7,Antonín Dvořák,63,0.215,1129667,0.184,1ffXsu4oJVgGNKIvZhuan7,0.9,5,0.116,-16.317,1,0.0339,101.731,4,https://api.spotify.com/v1/tracks/1ffXsu4oJVgGNKIvZhuan7,"Symphony No. 2 in B-Flat Major, Op. 4: I. Allegro con moto",0,audio_features,spotify:track:1ffXsu4oJVgGNKIvZhuan7,0.061
0.00988,https://api.spotify.com/v1/audio-analysis/2CY9aDyI5NQLSuvU2d2VzX,Plies,68,0.736,212400,0.568,2CY9aDyI5NQLSuvU2d2VzX,0,1,0.0731,-5.973,1,0.135,145.93,4,https://api.spotify.com/v1/tracks/2CY9aDyI5NQLSuvU2d2VzX,All Thee Above (feat. Kevin Gates),62,audio_features,spotify:track:2CY9aDyI5NQLSuvU2d2VzX,0.514
0.00845,https://api.spotify.com/v1/audio-analysis/2xh7Dy2W1KJwmOxp44Y6rx,Pain of Salvation,46,0.51,299400,0.702,2xh7Dy2W1KJwmOxp44Y6rx,0.000496,4,0.486,-5.829,0,0.0289,133.052,4,https://api.spotify.com/v1/tracks/2xh7Dy2W1KJwmOxp44Y6rx,Ending Theme,32,audio_features,spotify:track:2xh7Dy2W1KJwmOxp44Y6rx,0.185
0.024,https://api.spotify.com/v1/audio-analysis/4a2GjzffBEBtaa3u6Im34R,TesseracT,51,0.311,332520,0.744,4a2GjzffBEBtaa3u6Im34R,0.0333,11,0.159,-7.842,0,0.0475,119.982,4,https://api.spotify.com/v1/tracks/4a2GjzffBEBtaa3u6Im34R,Of Matter - Retrospect,41,audio_features,spotify:track:4a2GjzffBEBtaa3u6Im34R,0.138
0.00368,https://api.spotify.com/v1/audio-analysis/4chSRXrdadYm2ujaCyP3Cf,Yves Tumor,61,0.531,185560,0.619,4chSRXrdadYm2ujaCyP3Cf,1.87E-05,1,0.0912,-7.285,1,0.074,149.007,4,https://api.spotify.com/v1/tracks/4chSRXrdadYm2ujaCyP3Cf,Super Stars,57,audio_features,spotify:track:4chSRXrdadYm2ujaCyP3Cf,0.566
0.374,https://api.spotify.com/v1/audio-analysis/2ONysFQ9NHi3XqJAj43kpj,Veronica Leal,51,0.475,218773,0.458,2ONysFQ9NHi3XqJAj43kpj,0,7,0.134,-4.542,1,0.0265,149.665,3,https://api.spotify.com/v1/tracks/2ONysFQ9NHi3XqJAj43kpj,Un Día A La Vez,56,audio_features,spotify:track:2ONysFQ9NHi3XqJAj43kpj,0.49
0.016,https://api.spotify.com/v1/audio-analysis/20Me1e0It0pltyILeD91ti,Nigel Hall,38,0.695,246302,0.88,20Me1e0It0pltyILeD91ti,0.000736,5,0.0984,-8.755,0,0.0796,163.981,4,https://api.spotify.com/v1/tracks/20Me1e0It0pltyILeD91ti,I Can't Stand the Rain,27,audio_features,spotify:track:20Me1e0It0pltyILeD91ti,0.968
0.153,https://api.spotify.com/v1/audio-analysis/0wFigo1psKAy73y1CAHwS2,Beastie Boys,72,0.683,130373,0.75,0wFigo1psKAy73y1CAHwS2,0.291,5,0.676,-14.156,1,0.328,156.935,4,https://api.spotify.com/v1/tracks/0wFigo1psKAy73y1CAHwS2,Honky Rink,28,audio_features,spotify:track:0wFigo1psKAy73y1CAHwS2,0.806
0.456,https://api.spotify.com/v1/audio-analysis/7As30ZPdMkiXQe4VQ3BM04,AGST,44,0.572,221589,0.666,7As30ZPdMkiXQe4VQ3BM04,0.895,7,0.106,-8.871,1,0.0615,105.04,4,https://api.spotify.com/v1/tracks/7As30ZPdMkiXQe4VQ3BM04,Ultimatum,24,audio_features,spotify:track:7As30ZPdMkiXQe4VQ3BM04,0.12
0.988,https://api.spotify.com/v1/audio-analysis/4SAw7raTh1GY09y0irVros,Bedtime for Baby,41,0.504,167240,0.0967,4SAw7raTh1GY09y0irVros,0.861,7,0.0608,-17.66,1,0.0451,122.93,3,https://api.spotify.com/v1/tracks/4SAw7raTh1GY09y0irVros,Cockles and Mussels (Instrumental Version),29,audio_features,spotify:track:4SAw7raTh1GY09y0irVros,0.233
0.757,https://api.spotify.com/v1/audio-analysis/4G1w1FArIJWMdqhoKgE8ei,Jorge Ariza,27,0.525,189467,0.401,4G1w1FArIJWMdqhoKgE8ei,0.0178,10,0.116,-11.194,1,0.038,185.085,3,https://api.spotify.com/v1/tracks/4G1w1FArIJWMdqhoKgE8ei,Josefina - Instrumental,23,audio_features,spotify:track:4G1w1FArIJWMdqhoKgE8ei,0.572
0.182,https://api.spotify.com/v1/audio-analysis/4AZk9awBXJRVaLS7gOsaMO,Dijon,65,0.752,151566,0.823,4AZk9awBXJRVaLS7gOsaMO,0,1,0.213,-6.267,1,0.139,112.888,4,https://api.spotify.com/v1/tracks/4AZk9awBXJRVaLS7gOsaMO,Talk Down,63,audio_features,spotify:track:4AZk9awBXJRVaLS7gOsaMO,0.709
0.00493,https://api.spotify.com/v1/audio-analysis/3VWbukLB1nSDwDgvliujh9,Five Star,40,0.646,404027,0.965,3VWbukLB1nSDwDgvliujh9,0.245,11,0.108,-8.273,0,0.0517,138.959,4,https://api.spotify.com/v1/tracks/3VWbukLB1nSDwDgvliujh9,System Addict - 2008 Remix,4,audio_features,spotify:track:3VWbukLB1nSDwDgvliujh9,0.671
0.534,https://api.spotify.com/v1/audio-analysis/5wzk1JUHlq8nEqa8bulV2z,Joss Stone,64,0.6,282667,0.601,5wzk1JUHlq8nEqa8bulV2z,0.000252,9,0.318,-6.335,1,0.0471,141.958,4,https://api.spotify.com/v1/tracks/5wzk1JUHlq8nEqa8bulV2z,The Love We Had (Stays On My Mind),24,audio_features,spotify:track:5wzk1JUHlq8nEqa8bulV2z,0.2
0.129,https://api.spotify.com/v1/audio-analysis/1jDNeK2ylvrgVJwHFX5Jmr,Duelo,71,0.623,180000,0.638,1jDNeK2ylvrgVJwHFX5Jmr,1.02E-05,9,0.0894,-5.781,1,0.0456,199.521,3,https://api.spotify.com/v1/tracks/1jDNeK2ylvrgVJwHFX5Jmr,La Traición De La Novia,1,audio_features,spotify:track:1jDNeK2ylvrgVJwHFX5Jmr,0.919
0.749,https://api.spotify.com/v1/audio-analysis/4QIrSCeRO1ZMLpqLxuTVcS,Fernand Deroussen,13,0.323,300560,0.565,4QIrSCeRO1ZMLpqLxuTVcS,0.965,3,0.967,-34.805,0,0.114,88.309,5,https://api.spotify.com/v1/tracks/4QIrSCeRO1ZMLpqLxuTVcS,Clarines d'automne,0,audio_features,spotify:track:4QIrSCeRO1ZMLpqLxuTVcS,0.0343
0.543,https://api.spotify.com/v1/audio-analysis/5PryAGAcMtid0d4wDXXxRi,Henry Mancini,60,0.483,153187,0.566,5PryAGAcMtid0d4wDXXxRi,0.427,9,0.132,-10.868,1,0.048,93.178,4,https://api.spotify.com/v1/tracks/5PryAGAcMtid0d4wDXXxRi,"Hub Caps and Tail Lights (De ""Breakfast at Tiffany's"")",0,audio_features,spotify:track:5PryAGAcMtid0d4wDXXxRi,0.496
0.405,https://api.spotify.com/v1/audio-analysis/3pgnngD66fQelB3HDVO7T8,Lonepsi,53,0.604,195031,0.432,3pgnngD66fQelB3HDVO7T8,0.00011,4,0.104,-8.877,0,0.103,159.958,4,https://api.spotify.com/v1/tracks/3pgnngD66fQelB3HDVO7T8,Je ne sais pas danser,52,audio_features,spotify:track:3pgnngD66fQelB3HDVO7T8,0.459
0.45,https://api.spotify.com/v1/audio-analysis/7svv80OeI8fsH30dx5UFCu,Maná,81,0.643,250107,0.809,7svv80OeI8fsH30dx5UFCu,1.22E-06,7,0.154,-3.275,1,0.028,112.677,4,https://api.spotify.com/v1/tracks/7svv80OeI8fsH30dx5UFCu,Rayando El Sol,56,audio_features,spotify:track:7svv80OeI8fsH30dx5UFCu,0.499
0.0486,https://api.spotify.com/v1/audio-analysis/7jPCPDYoiaKeK7cgNGpIzq,BTS,96,0.595,240021,0.89,7jPCPDYoiaKeK7cgNGpIzq,0,10,0.32,-3.109,0,0.245,154.071,4,https://api.spotify.com/v1/tracks/7jPCPDYoiaKeK7cgNGpIzq,Dope,77,audio_features,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,0.62
0.883,https://api.spotify.com/v1/audio-analysis/4x79cjezqX3yd15rSrAVFF,C418,72,0.431,177500,0.0573,4x79cjezqX3yd15rSrAVFF,0.609,7,0.0484,-22.465,1,0.0403,74.97,4,https://api.spotify.com/v1/tracks/4x79cjezqX3yd15rSrAVFF,Living Mice,65,audio_features,spotify:track:4x79cjezqX3yd15rSrAVFF,0.0395
0.912,https://api.spotify.com/v1/audio-analysis/7peopajwinfSuGVmf2jOg3,Giuni Russo,46,0.26,235560,0.384,7peopajwinfSuGVmf2jOg3,0,11,0.114,-5.857,1,0.0323,111.829,3,https://api.spotify.com/v1/tracks/7peopajwinfSuGVmf2jOg3,Malinconia (Ninfa Gentile),6,audio_features,spotify:track:7peopajwinfSuGVmf2jOg3,0.132
0.587,https://api.spotify.com/v1/audio-analysis/2qFIJT5hjqaNFA1GKwl9me,Phillipa Soo,70,0.552,286486,0.371,2qFIJT5hjqaNFA1GKwl9me,0,4,0.18,-9.426,1,0.227,81.548,4,https://api.spotify.com/v1/tracks/2qFIJT5hjqaNFA1GKwl9me,Take a Break,67,audio_features,spotify:track:2qFIJT5hjqaNFA1GKwl9me,0.587
0.497,https://api.spotify.com/v1/audio-analysis/5DismlRtaitSVzuSAOOsnf,Luciano & Alexsander,7,0.396,305320,0.507,5DismlRtaitSVzuSAOOsnf,0,7,0.0408,-8.886,1,0.0315,136.02,4,https://api.spotify.com/v1/tracks/5DismlRtaitSVzuSAOOsnf,Necessidade,2,audio_features,spotify:track:5DismlRtaitSVzuSAOOsnf,0.369
3.05E-05,https://api.spotify.com/v1/audio-analysis/6veRrwAObfdJXFSkADDfDZ,Beds and Beats,36,0.568,178133,0.735,6veRrwAObfdJXFSkADDfDZ,0.713,8,0.434,-6.577,1,0.0258,131.993,4,https://api.spotify.com/v1/tracks/6veRrwAObfdJXFSkADDfDZ,Sweet Like Candy,24,audio_features,spotify:track:6veRrwAObfdJXFSkADDfDZ,0.778
9.02E-06,https://api.spotify.com/v1/audio-analysis/7pURObMWWieCl1sdOBgnrA,Saxon,55,0.43,217320,0.879,7pURObMWWieCl1sdOBgnrA,0.00012,10,0.239,-6.731,0,0.054,127.94,4,https://api.spotify.com/v1/tracks/7pURObMWWieCl1sdOBgnrA,Fire in the Sky,21,audio_features,spotify:track:7pURObMWWieCl1sdOBgnrA,0.682
0.0572,https://api.spotify.com/v1/audio-analysis/6ab9SQ2uPszd0SWTDhvNtc,Super Cat,45,0.738,251373,0.576,6ab9SQ2uPszd0SWTDhvNtc,0.000958,9,0.0605,-10.124,1,0.314,89.882,4,https://api.spotify.com/v1/tracks/6ab9SQ2uPszd0SWTDhvNtc,Scalp Dem - Wu Tang Remix,13,audio_features,spotify:track:6ab9SQ2uPszd0SWTDhvNtc,0.453
0.143,https://api.spotify.com/v1/audio-analysis/7jpTtjs5MXj8AvDtcUwRN7,MARINA,80,0.688,188851,0.837,7jpTtjs5MXj8AvDtcUwRN7,1.85E-05,9,0.0531,-5.86,0,0.0319,124.957,4,https://api.spotify.com/v1/tracks/7jpTtjs5MXj8AvDtcUwRN7,Venus Fly Trap - Sofi Tukker Remix,48,audio_features,spotify:track:7jpTtjs5MXj8AvDtcUwRN7,0.61
0.966,https://api.spotify.com/v1/audio-analysis/42FYXU3J3ETU9lrvpMfrSV,Johann Sebastian Bach,81,0.341,168800,0.137,42FYXU3J3ETU9lrvpMfrSV,0.878,6,0.113,-29.63,0,0.0338,79.389,5,https://api.spotify.com/v1/tracks/42FYXU3J3ETU9lrvpMfrSV,"6 Cello Suites, No. 2 in D Minor, BWV 1008: III. Courante - Arr. for Lute",7,audio_features,spotify:track:42FYXU3J3ETU9lrvpMfrSV,0.616
0.0272,https://api.spotify.com/v1/audio-analysis/5DwlGdpnLHCQtYWW6FLSG1,les iguanes,2,0.357,759928,0.294,5DwlGdpnLHCQtYWW6FLSG1,0.000201,9,0.327,-8.968,1,0.171,85.019,4,https://api.spotify.com/v1/tracks/5DwlGdpnLHCQtYWW6FLSG1,Popeye song,1,audio_features,spotify:track:5DwlGdpnLHCQtYWW6FLSG1,0.23
0.00266,https://api.spotify.com/v1/audio-analysis/2xQNUURQC5tmOjQeyXIOqM,Nadja,22,0.129,1646467,0.286,2xQNUURQC5tmOjQeyXIOqM,0.931,8,0.63,-12.572,1,0.0408,99.338,4,https://api.spotify.com/v1/tracks/2xQNUURQC5tmOjQeyXIOqM,I Have Tasted The Fire Inside Your Mouth,5,audio_features,spotify:track:2xQNUURQC5tmOjQeyXIOqM,0.0343
0.211,https://api.spotify.com/v1/audio-analysis/26J814l8U6LStsCqnKSTHm,Ingrid Michaelson,64,0.543,127627,0.555,26J814l8U6LStsCqnKSTHm,0,10,0.121,-7.115,1,0.0298,134.852,4,https://api.spotify.com/v1/tracks/26J814l8U6LStsCqnKSTHm,Winter Wonderland,32,audio_features,spotify:track:26J814l8U6LStsCqnKSTHm,0.543
0.000819,https://api.spotify.com/v1/audio-analysis/0igdMxJEpYHJWQSyRLGj0D,Luis Masters,21,0.596,233012,0.808,0igdMxJEpYHJWQSyRLGj0D,0.101,7,0.357,-10.713,1,0.0469,139.961,4,https://api.spotify.com/v1/tracks/0igdMxJEpYHJWQSyRLGj0D,Track 17,4,audio_features,spotify:track:0igdMxJEpYHJWQSyRLGj0D,0.459
